clinic_id,item_id,current_stock_units,weekly_consumption,days_of_stock_remaining,nearest_expiry_date,days_to_expiry,stockout_flag,expiry_risk_flag,priority_score,demo_subset,_data_provenance
CL-0256,MED_SNAKE_WOUND,15,3,35.0,5/14/2027,277,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0256,MED_OXYTOCIN,20,4,35.0,6/9/2027,303,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0256,MED_METFORMIN,97,11,61.7,3/7/2028,575,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0256,MED_GLUCOSE,2,5,2.8,3/23/2027,225,TRUE,FALSE,0.77,TRUE,proxy_synthetic
CL-0256,MED_VIT_A,32,7,32.0,10/27/2027,443,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0256,MED_MUAC_KIT,22,3,51.3,1/20/2027,163,FALSE,TRUE,0.22,FALSE,proxy_synthetic
CL-0256,MED_ZINC_MAL,86,18,33.4,2/26/2028,565,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0257,MED_ACT,129,26,34.7,6/27/2027,321,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0257,MED_RDT_MAL,560,66,59.4,10/16/2027,432,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0257,MED_DENGUE_SUP,8,21,2.7,7/15/2027,339,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0257,MED_RDT_DEN,2,17,0.8,5/7/2027,270,TRUE,FALSE,0.95,FALSE,proxy_synthetic
CL-0257,MED_ORS,202,31,45.6,10/25/2027,441,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0257,MED_CHOLERA_KIT,16,6,18.7,3/22/2028,590,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0257,VAC_OCV,100,13,53.8,12/13/2027,490,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0257,VAC_MEASLES,53,7,53.0,4/15/2028,614,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0257,VAC_OPV,51,8,44.6,7/5/2027,329,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0257,VAC_PENTA,3,6,3.5,5/10/2027,273,TRUE,FALSE,0.71,FALSE,proxy_synthetic
CL-0257,VAC_TT,30,5,42.0,12/6/2027,483,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0257,MED_ANTIVENOM,4,1,28.0,9/14/2027,400,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0257,MED_SNAKE_ANTIVENOM,7,2,24.5,3/12/2028,580,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0257,MED_SNAKE_WOUND,8,2,28.0,10/20/2027,436,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0257,MED_OXYTOCIN,36,4,63.0,6/3/2028,663,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0257,MED_METFORMIN,52,11,33.1,11/11/2027,458,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0257,MED_GLUCOSE,19,4,33.2,11/21/2026,103,FALSE,TRUE,0.4,TRUE,proxy_synthetic
CL-0257,MED_VIT_A,44,9,34.2,8/26/2027,381,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0257,MED_MUAC_KIT,19,3,44.3,7/29/2027,353,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0257,MED_ZINC_MAL,83,16,36.3,6/30/2028,690,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0258,MED_ACT,111,33,23.5,11/10/2027,457,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0258,MED_RDT_MAL,400,85,32.9,11/10/2027,457,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_DENGUE_SUP,185,28,46.2,10/18/2027,434,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0258,MED_RDT_DEN,244,41,41.7,11/22/2027,469,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0258,MED_ORS,138,29,33.3,2/1/2028,540,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0258,MED_CHOLERA_KIT,43,7,43.0,8/8/2027,363,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0258,VAC_OCV,115,18,44.7,7/13/2027,337,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0258,VAC_MEASLES,48,8,42.0,10/10/2026,61,FALSE,TRUE,0.54,FALSE,proxy_synthetic
CL-0258,VAC_OPV,93,11,59.2,4/10/2027,243,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0258,VAC_PENTA,33,10,23.1,7/17/2027,341,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0258,VAC_TT,42,8,36.8,10/20/2027,436,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0258,MED_ANTIVENOM,15,2,52.5,4/2/2027,235,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0258,MED_SNAKE_ANTIVENOM,14,3,32.7,5/3/2027,266,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0258,MED_SNAKE_WOUND,28,5,39.2,2/24/2028,563,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0258,MED_OXYTOCIN,34,4,59.5,7/4/2028,694,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0258,MED_METFORMIN,107,17,44.1,2/19/2028,558,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_GLUCOSE,1,7,1.0,7/21/2027,345,TRUE,FALSE,0.94,FALSE,proxy_synthetic
CL-0258,MED_VIT_A,60,10,42.0,9/29/2027,415,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_MUAC_KIT,41,5,57.4,1/10/2027,153,FALSE,TRUE,0.26,TRUE,proxy_synthetic
CL-0258,MED_ZINC_MAL,112,22,35.6,12/16/2026,128,FALSE,TRUE,0.34,FALSE,proxy_synthetic
CL-0258,VAC_HEPB,33,5,46.2,11/3/2026,85,FALSE,TRUE,0.51,FALSE,proxy_synthetic
CL-0258,VAC_BCG,46,6,53.7,1/24/2028,532,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0258,VAC_MR,36,7,36.0,5/30/2028,659,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_TETANUS,21,3,49.0,1/21/2028,529,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0258,MED_DIABETES_INSULIN,29,5,40.6,9/29/2027,415,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0258,MED_GLIBENCLAMIDE,52,12,30.3,6/14/2028,674,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_GLUCAGON,3,1,21.0,12/30/2027,507,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0258,MED_RUTF,8,10,5.6,10/25/2027,441,TRUE,FALSE,0.58,FALSE,proxy_synthetic
CL-0258,MED_F75,13,3,30.3,4/20/2028,619,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0258,MED_F100,27,3,63.0,11/13/2027,460,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0258,MED_THERAPEUTIC_FEED,15,2,52.5,4/25/2027,258,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0259,MED_ACT,7,13,3.8,5/11/2028,640,TRUE,FALSE,0.64,FALSE,proxy_synthetic
CL-0259,MED_RDT_MAL,160,21,53.3,11/29/2027,476,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0259,MED_DENGUE_SUP,65,11,41.4,7/11/2027,335,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0259,MED_RDT_DEN,81,12,47.2,11/1/2026,83,FALSE,TRUE,0.47,TRUE,proxy_synthetic
CL-0259,MED_ORS,86,11,54.7,10/24/2027,440,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0259,MED_CHOLERA_KIT,19,2,66.5,2/29/2028,568,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0259,VAC_OCV,56,7,56.0,7/9/2027,333,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0259,VAC_MEASLES,37,4,64.8,6/25/2027,319,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0259,VAC_OPV,2,5,2.8,1/15/2027,158,TRUE,TRUE,0.85,FALSE,proxy_synthetic
CL-0259,VAC_PENTA,1,4,1.8,6/20/2028,680,TRUE,FALSE,0.81,TRUE,proxy_synthetic
CL-0259,VAC_TT,15,2,52.5,12/11/2026,123,FALSE,TRUE,0.38,FALSE,proxy_synthetic
CL-0259,MED_ANTIVENOM,4,1,28.0,9/13/2027,399,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0259,MED_SNAKE_ANTIVENOM,7,1,49.0,2/21/2028,560,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0259,MED_SNAKE_WOUND,5,1,35.0,9/8/2027,394,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0259,MED_OXYTOCIN,7,2,24.5,7/21/2027,345,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0259,MED_METFORMIN,46,6,53.7,4/16/2027,249,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0259,MED_GLUCOSE,18,3,42.0,1/20/2028,528,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0259,MED_VIT_A,29,4,50.8,10/8/2027,424,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0259,MED_MUAC_KIT,18,2,63.0,4/8/2028,607,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0259,MED_ZINC_MAL,57,8,49.9,9/12/2027,398,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0260,MED_ACT,17,24,5.0,7/7/2028,697,TRUE,FALSE,0.57,FALSE,proxy_synthetic
CL-0260,MED_RDT_MAL,320,40,56.0,10/19/2027,435,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0260,MED_DENGUE_SUP,78,15,36.4,4/10/2027,243,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0260,MED_RDT_DEN,89,24,26.0,9/28/2027,414,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0260,MED_ORS,130,20,45.5,12/16/2027,493,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0260,MED_CHOLERA_KIT,19,4,33.2,3/21/2028,589,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0260,VAC_OCV,61,12,35.6,9/12/2027,398,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0260,VAC_MEASLES,1,7,1.0,11/29/2027,476,TRUE,FALSE,0.94,FALSE,proxy_synthetic
CL-0260,VAC_OPV,36,9,28.0,4/3/2027,236,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0260,VAC_PENTA,41,5,57.4,4/28/2027,261,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0260,VAC_TT,28,6,32.7,1/9/2027,152,FALSE,TRUE,0.28,TRUE,proxy_synthetic
CL-0260,MED_ANTIVENOM,3,1,21.0,12/27/2026,139,FALSE,TRUE,0.34,TRUE,proxy_synthetic
CL-0260,MED_SNAKE_ANTIVENOM,3,1,21.0,10/31/2026,82,FALSE,TRUE,0.49,FALSE,proxy_synthetic
CL-0260,MED_SNAKE_WOUND,17,2,59.5,8/6/2027,361,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0260,MED_OXYTOCIN,21,3,49.0,5/2/2027,265,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0260,MED_METFORMIN,46,9,35.8,2/9/2028,548,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0260,MED_GLUCOSE,24,4,42.0,12/13/2026,125,FALSE,TRUE,0.37,FALSE,proxy_synthetic
CL-0260,MED_VIT_A,2,6,2.3,5/1/2028,630,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0260,MED_MUAC_KIT,14,2,49.0,7/19/2027,343,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0260,MED_ZINC_MAL,1,13,0.5,2/25/2028,564,TRUE,FALSE,0.95,TRUE,proxy_synthetic
CL-0261,MED_ACT,148,17,60.9,12/17/2027,494,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0261,MED_RDT_MAL,140,34,28.8,11/22/2027,469,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0261,MED_DENGUE_SUP,37,11,23.5,1/19/2027,162,FALSE,TRUE,0.25,FALSE,proxy_synthetic
CL-0261,MED_RDT_DEN,74,13,39.8,11/11/2026,93,FALSE,TRUE,0.45,TRUE,proxy_synthetic
CL-0261,MED_ORS,86,13,46.3,9/30/2027,416,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0261,MED_CHOLERA_KIT,10,4,17.5,10/6/2027,422,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0261,VAC_OCV,35,7,35.0,3/14/2027,216,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0261,VAC_MEASLES,15,3,35.0,11/15/2027,462,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0261,VAC_OPV,2,5,2.8,7/5/2027,329,TRUE,FALSE,0.76,FALSE,proxy_synthetic
CL-0261,VAC_PENTA,20,5,28.0,8/28/2027,383,FALSE,FALSE,0.2,TRUE,proxy_synthetic
CL-0261,VAC_TT,2,3,4.7,1/25/2027,168,TRUE,TRUE,0.7,FALSE,proxy_synthetic
CL-0261,MED_ANTIVENOM,6,1,42.0,11/5/2026,87,FALSE,TRUE,0.48,FALSE,proxy_synthetic
CL-0261,MED_SNAKE_ANTIVENOM,6,1,42.0,5/24/2028,653,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0261,MED_SNAKE_WOUND,17,2,59.5,8/12/2027,367,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0261,MED_OXYTOCIN,1,2,3.5,12/3/2027,480,TRUE,FALSE,0.72,FALSE,proxy_synthetic
CL-0261,MED_METFORMIN,31,6,36.2,4/2/2028,601,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0261,MED_GLUCOSE,16,3,37.3,11/24/2026,106,FALSE,TRUE,0.44,TRUE,proxy_synthetic
CL-0261,MED_VIT_A,33,4,57.8,4/24/2028,623,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0261,MED_MUAC_KIT,14,2,49.0,7/8/2027,332,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0261,MED_ZINC_MAL,73,9,56.8,8/27/2027,382,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0262,MED_ACT,165,34,34.0,8/6/2027,361,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0262,MED_RDT_MAL,354,42,59.0,11/18/2027,465,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0262,MED_DENGUE_SUP,191,23,58.1,4/28/2027,261,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0262,MED_RDT_DEN,135,27,35.0,12/8/2027,485,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0262,MED_ORS,9,20,3.1,11/7/2027,454,TRUE,FALSE,0.73,FALSE,proxy_synthetic
CL-0262,MED_CHOLERA_KIT,34,6,39.7,4/6/2028,605,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0262,VAC_OCV,68,14,34.0,2/11/2028,550,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0262,VAC_MEASLES,57,8,49.9,8/30/2027,385,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0262,VAC_OPV,53,8,46.4,7/14/2027,338,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0262,VAC_PENTA,32,6,37.3,3/25/2027,227,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0262,VAC_TT,39,6,45.5,4/2/2028,601,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0262,MED_ANTIVENOM,4,1,28.0,6/11/2027,305,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0262,MED_SNAKE_ANTIVENOM,6,2,21.0,4/3/2028,602,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0262,MED_SNAKE_WOUND,11,3,25.7,10/4/2027,420,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0262,MED_OXYTOCIN,12,3,28.0,3/30/2028,598,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0262,MED_METFORMIN,47,11,29.9,4/18/2028,617,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0262,MED_GLUCOSE,31,6,36.2,7/20/2027,344,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0262,MED_VIT_A,24,7,24.0,12/11/2027,488,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0262,MED_MUAC_KIT,1,3,2.3,3/12/2028,580,TRUE,FALSE,0.82,TRUE,proxy_synthetic
CL-0262,MED_ZINC_MAL,74,17,30.5,5/9/2028,638,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0263,MED_ACT,102,31,23.0,1/18/2028,526,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0263,MED_RDT_MAL,14,41,2.4,4/23/2027,256,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0263,MED_DENGUE_SUP,155,17,63.8,11/11/2027,458,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0263,MED_RDT_DEN,192,28,48.0,7/9/2027,333,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0263,MED_ORS,104,28,26.0,4/16/2027,249,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0263,MED_CHOLERA_KIT,35,4,61.2,7/2/2028,692,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0263,VAC_OCV,93,15,43.4,11/25/2027,472,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0263,VAC_MEASLES,55,7,55.0,1/12/2027,155,FALSE,TRUE,0.26,FALSE,proxy_synthetic
CL-0263,VAC_OPV,34,9,26.4,5/11/2027,274,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0263,VAC_PENTA,29,7,29.0,12/4/2027,481,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0263,VAC_TT,1,5,1.4,8/17/2027,372,TRUE,FALSE,0.87,TRUE,proxy_synthetic
CL-0263,MED_ANTIVENOM,7,1,49.0,1/3/2027,146,FALSE,TRUE,0.29,FALSE,proxy_synthetic
CL-0263,MED_SNAKE_ANTIVENOM,6,2,21.0,11/21/2027,468,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0263,MED_SNAKE_WOUND,9,2,31.5,6/2/2028,662,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0263,MED_OXYTOCIN,21,4,36.8,10/18/2027,434,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0263,MED_METFORMIN,26,9,20.2,4/7/2028,606,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0263,MED_GLUCOSE,16,6,18.7,11/25/2027,472,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0263,MED_VIT_A,49,8,42.9,10/14/2027,430,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0263,MED_MUAC_KIT,11,3,25.7,11/14/2027,461,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0263,MED_ZINC_MAL,94,14,47.0,4/27/2027,260,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0263,VAC_HEPB,25,3,58.3,5/13/2027,276,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0263,VAC_BCG,4,5,5.6,1/3/2027,146,TRUE,TRUE,0.65,FALSE,proxy_synthetic
CL-0263,VAC_MR,1,5,1.4,6/15/2027,309,TRUE,FALSE,0.85,TRUE,proxy_synthetic
CL-0263,MED_TETANUS,27,3,63.0,9/10/2027,396,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0263,MED_DIABETES_INSULIN,20,3,46.7,7/27/2027,351,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0263,MED_GLIBENCLAMIDE,71,8,62.1,5/25/2028,654,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0263,MED_GLUCAGON,8,1,56.0,12/24/2027,501,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0263,MED_RUTF,37,6,43.2,6/5/2027,299,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0263,MED_F75,15,2,52.5,6/12/2028,672,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0263,MED_F100,9,2,31.5,8/8/2027,363,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0263,MED_THERAPEUTIC_FEED,12,2,42.0,7/7/2028,697,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0264,MED_ACT,103,14,51.5,5/28/2028,657,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0264,MED_RDT_MAL,224,35,44.8,5/19/2027,282,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0264,MED_DENGUE_SUP,5,11,3.2,12/30/2027,507,TRUE,FALSE,0.74,FALSE,proxy_synthetic
CL-0264,MED_RDT_DEN,37,14,18.5,12/31/2026,143,FALSE,TRUE,0.29,TRUE,proxy_synthetic
CL-0264,MED_ORS,123,17,50.6,5/11/2028,640,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0264,MED_CHOLERA_KIT,1,3,2.3,4/4/2027,237,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0264,VAC_OCV,65,8,56.9,6/6/2028,666,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0264,VAC_MEASLES,13,4,22.8,4/20/2028,619,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0264,VAC_OPV,19,4,33.2,6/22/2027,316,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0264,VAC_PENTA,27,4,47.2,7/9/2028,699,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0264,VAC_TT,11,3,25.7,1/31/2028,539,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0264,MED_ANTIVENOM,5,1,35.0,2/29/2028,568,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0264,MED_SNAKE_ANTIVENOM,8,1,56.0,10/29/2026,80,FALSE,TRUE,0.45,FALSE,proxy_synthetic
CL-0264,MED_SNAKE_WOUND,11,2,38.5,1/2/2027,145,FALSE,TRUE,0.32,TRUE,proxy_synthetic
CL-0264,MED_OXYTOCIN,15,2,52.5,10/10/2027,426,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0264,MED_METFORMIN,32,7,32.0,11/16/2027,463,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0264,MED_GLUCOSE,6,2,21.0,6/7/2027,301,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0264,MED_VIT_A,29,4,50.8,11/30/2026,112,FALSE,TRUE,0.43,TRUE,proxy_synthetic
CL-0264,MED_MUAC_KIT,9,2,31.5,12/30/2027,507,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0264,MED_ZINC_MAL,71,10,49.7,4/20/2028,619,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0265,MED_ACT,202,42,33.7,4/24/2028,623,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0265,MED_RDT_MAL,32,74,3.0,5/26/2027,289,TRUE,FALSE,0.74,FALSE,proxy_synthetic
CL-0265,MED_DENGUE_SUP,25,31,5.6,4/9/2027,242,TRUE,FALSE,0.56,FALSE,proxy_synthetic
CL-0265,MED_RDT_DEN,192,31,43.4,11/17/2027,464,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0265,MED_ORS,113,37,21.4,11/8/2026,90,FALSE,TRUE,0.47,TRUE,proxy_synthetic
CL-0265,MED_CHOLERA_KIT,4,7,4.0,9/2/2027,388,TRUE,FALSE,0.65,FALSE,proxy_synthetic
CL-0265,VAC_OCV,232,25,65.0,10/27/2026,78,FALSE,TRUE,0.49,FALSE,proxy_synthetic
CL-0265,VAC_MEASLES,116,13,62.5,4/13/2027,246,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0265,VAC_OPV,59,17,24.3,6/24/2027,318,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0265,VAC_PENTA,99,12,57.8,3/8/2028,576,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0265,VAC_TT,67,9,52.1,7/16/2028,706,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0265,MED_ANTIVENOM,7,2,24.5,5/24/2028,653,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0265,MED_SNAKE_ANTIVENOM,11,2,38.5,7/15/2028,705,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0265,MED_SNAKE_WOUND,33,4,57.8,3/27/2028,595,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0265,MED_OXYTOCIN,42,6,49.0,2/29/2028,568,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0265,MED_METFORMIN,8,20,2.8,10/14/2026,65,TRUE,TRUE,0.86,FALSE,proxy_synthetic
CL-0265,MED_GLUCOSE,49,9,38.1,6/3/2028,663,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0265,MED_VIT_A,113,13,60.8,3/27/2028,595,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0265,MED_MUAC_KIT,31,4,54.2,5/20/2028,649,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0265,MED_ZINC_MAL,142,24,41.4,12/19/2026,131,FALSE,TRUE,0.38,FALSE,proxy_synthetic
CL-0265,VAC_HEPB,25,6,29.2,9/28/2027,414,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0265,VAC_BCG,6,9,4.7,10/4/2027,420,TRUE,FALSE,0.63,FALSE,proxy_synthetic
CL-0265,VAC_MR,70,10,49.0,7/16/2028,706,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0265,MED_TETANUS,18,3,42.0,1/30/2027,173,FALSE,TRUE,0.22,TRUE,proxy_synthetic
CL-0265,MED_DIABETES_INSULIN,43,6,50.2,7/31/2027,355,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0265,MED_GLIBENCLAMIDE,27,10,18.9,3/18/2028,586,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0265,MED_GLUCAGON,1,2,3.5,5/23/2028,652,TRUE,FALSE,0.7,FALSE,proxy_synthetic
CL-0265,MED_RUTF,51,10,35.7,8/28/2027,383,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0265,MED_F75,13,3,30.3,12/15/2027,492,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0265,MED_F100,15,3,35.0,8/24/2027,379,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0265,MED_THERAPEUTIC_FEED,9,3,21.0,4/9/2028,608,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0266,MED_ACT,44,14,22.0,12/22/2026,134,FALSE,TRUE,0.31,TRUE,proxy_synthetic
CL-0266,MED_RDT_MAL,16,34,3.3,7/22/2027,346,TRUE,FALSE,0.74,FALSE,proxy_synthetic
CL-0266,MED_DENGUE_SUP,66,9,51.3,5/22/2027,285,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0266,MED_RDT_DEN,43,13,23.2,11/23/2027,470,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0266,MED_ORS,116,14,58.0,2/15/2028,554,FALSE,FALSE,0.22,FALSE,proxy_synthetic
